original_cell_type	stripped_cell_type	ontology_term_id	ontology_term_name	final
Muscle-Myeloid cells-1	Myeloid	CL:0000763	myeloid cell	True
Muscle-Myeloid cells-1	Myeloid	CL:0000782	myeloid dendritic cell	False
Muscle-Myeloid cells-1	Myeloid	CL:0001057	myeloid dendritic cell, human	False
Muscle-Myeloid cells-1	Myeloid	CL:0000766	myeloid leukocyte	False
Muscle-Myeloid cells-1	Myeloid	CL:0000839	myeloid lineage restricted progenitor cell	False
Muscle-Myeloid cells-1	Myeloid	CL:0000889	myeloid suppressor cell	False
Muscle-Satellite cells-1	Satellite	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Satellite cells-1	Satellite	CL:0000516	perineuronal satellite cell	False
Muscle-Satellite cells-1	Satellite	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Satellite cells-1	Satellite	CL:0000594	skeletal muscle satellite cell	True
Muscle-Satellite cells-1	Satellite	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Satellite cells-1	Satellite	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Satellite cells-2	Satellite	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Satellite cells-2	Satellite	CL:0000516	perineuronal satellite cell	False
Muscle-Satellite cells-2	Satellite	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Satellite cells-2	Satellite	CL:0000594	skeletal muscle satellite cell	True
Muscle-Satellite cells-2	Satellite	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Satellite cells-2	Satellite	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Satellite cells-3	Satellite	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Satellite cells-3	Satellite	CL:0000516	perineuronal satellite cell	False
Muscle-Satellite cells-3	Satellite	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Satellite cells-3	Satellite	CL:0000594	skeletal muscle satellite cell	True
Muscle-Satellite cells-3	Satellite	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Satellite cells-3	Satellite	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Satellite cells-4	Satellite	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Satellite cells-4	Satellite	CL:0000516	perineuronal satellite cell	False
Muscle-Satellite cells-4	Satellite	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Satellite cells-4	Satellite	CL:0000594	skeletal muscle satellite cell	True
Muscle-Satellite cells-4	Satellite	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Satellite cells-4	Satellite	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Schwann cells-1	Schwann	CL:0002377	immature Schwann cell	False
Muscle-Schwann cells-1	Schwann	CL:0000218	myelinating Schwann cell	False
Muscle-Schwann cells-1	Schwann	CL:0002376	non-myelinating Schwann cell	False
Muscle-Schwann cells-1	Schwann	CL:0002573	Schwann cell	True
Muscle-Schwann cells-1	Schwann	CL:0002375	Schwann cell precursor	False
Muscle-Schwann cells-1	Schwann	CL:0000692	terminal Schwann cell	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-1	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-2	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-3	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-4	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-5	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-6	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-7	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0008016	activated skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0008017	adult skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0000188	cell of skeletal muscle	True
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0008012	quiescent skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0008002	skeletal muscle fiber	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0000515	skeletal muscle myoblast	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0000594	skeletal muscle satellite cell	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0008020	skeletal muscle satellite myogenic cell	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:0008011	skeletal muscle satellite stem cell	False
Muscle-Skeletal muscle cells-8	Skeletal muscle	CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:0000192	smooth muscle cell	True
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000281	smooth muscle cell of cecum	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000280	smooth muscle cell of colon	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000487	smooth muscle cell of prostate	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000286	smooth muscle cell of rectum	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:0002243	smooth muscle cell of sphincter of pupil	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000276	smooth muscle fiber of duodenum	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000278	smooth muscle fiber of ileum	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:1000277	smooth muscle fiber of jejunum	False
Muscle-Smooth muscle cells-1	Smooth muscle	CL:0000514	smooth muscle myoblast	False
Muscle-Stromal cells-1	Stromal	CL:2000002	decidual cell	False
Muscle-Stromal cells-1	Stromal	CL:2000061	placental amniotic mesenchymal stromal cell	False
Muscle-Stromal cells-1	Stromal	CL:0002622	prostate stromal cell	False
Muscle-Stromal cells-1	Stromal	CL:0000499	stromal cell	True
Muscle-Stromal cells-1	Stromal	CL:0010001	stromal cell of bone marrow	False
Muscle-Stromal cells-1	Stromal	CL:0002255	stromal cell of endometrium	False
Muscle-Stromal cells-1	Stromal	CL:0002133	stromal cell of ovarian cortex	False
Muscle-Stromal cells-1	Stromal	CL:0002134	stromal cell of ovarian medulla	False
Muscle-Stromal cells-1	Stromal	CL:0002132	stromal cell of ovary	False
Muscle-Stromal cells-1	Stromal	CL:0002574	stromal cell of pancreas	False
Muscle-Stromal cells-2	Stromal	CL:2000002	decidual cell	False
Muscle-Stromal cells-2	Stromal	CL:2000061	placental amniotic mesenchymal stromal cell	False
Muscle-Stromal cells-2	Stromal	CL:0002622	prostate stromal cell	False
Muscle-Stromal cells-2	Stromal	CL:0000499	stromal cell	True
Muscle-Stromal cells-2	Stromal	CL:0010001	stromal cell of bone marrow	False
Muscle-Stromal cells-2	Stromal	CL:0002255	stromal cell of endometrium	False
Muscle-Stromal cells-2	Stromal	CL:0002133	stromal cell of ovarian cortex	False
Muscle-Stromal cells-2	Stromal	CL:0002134	stromal cell of ovarian medulla	False
Muscle-Stromal cells-2	Stromal	CL:0002132	stromal cell of ovary	False
Muscle-Stromal cells-2	Stromal	CL:0002574	stromal cell of pancreas	False
Muscle-Stromal cells-3	Stromal	CL:2000002	decidual cell	False
Muscle-Stromal cells-3	Stromal	CL:2000061	placental amniotic mesenchymal stromal cell	False
Muscle-Stromal cells-3	Stromal	CL:0002622	prostate stromal cell	False
Muscle-Stromal cells-3	Stromal	CL:0000499	stromal cell	True
Muscle-Stromal cells-3	Stromal	CL:0010001	stromal cell of bone marrow	False
Muscle-Stromal cells-3	Stromal	CL:0002255	stromal cell of endometrium	False
Muscle-Stromal cells-3	Stromal	CL:0002133	stromal cell of ovarian cortex	False
Muscle-Stromal cells-3	Stromal	CL:0002134	stromal cell of ovarian medulla	False
Muscle-Stromal cells-3	Stromal	CL:0002132	stromal cell of ovary	False
Muscle-Stromal cells-3	Stromal	CL:0002574	stromal cell of pancreas	False
Muscle-Stromal cells-4	Stromal	CL:2000002	decidual cell	False
Muscle-Stromal cells-4	Stromal	CL:2000061	placental amniotic mesenchymal stromal cell	False
Muscle-Stromal cells-4	Stromal	CL:0002622	prostate stromal cell	False
Muscle-Stromal cells-4	Stromal	CL:0000499	stromal cell	True
Muscle-Stromal cells-4	Stromal	CL:0010001	stromal cell of bone marrow	False
Muscle-Stromal cells-4	Stromal	CL:0002255	stromal cell of endometrium	False
Muscle-Stromal cells-4	Stromal	CL:0002133	stromal cell of ovarian cortex	False
Muscle-Stromal cells-4	Stromal	CL:0002134	stromal cell of ovarian medulla	False
Muscle-Stromal cells-4	Stromal	CL:0002132	stromal cell of ovary	False
Muscle-Stromal cells-4	Stromal	CL:0002574	stromal cell of pancreas	False
Muscle-Stromal cells-5	Stromal	CL:2000002	decidual cell	False
Muscle-Stromal cells-5	Stromal	CL:2000061	placental amniotic mesenchymal stromal cell	False
Muscle-Stromal cells-5	Stromal	CL:0002622	prostate stromal cell	False
Muscle-Stromal cells-5	Stromal	CL:0000499	stromal cell	True
Muscle-Stromal cells-5	Stromal	CL:0010001	stromal cell of bone marrow	False
Muscle-Stromal cells-5	Stromal	CL:0002255	stromal cell of endometrium	False
Muscle-Stromal cells-5	Stromal	CL:0002133	stromal cell of ovarian cortex	False
Muscle-Stromal cells-5	Stromal	CL:0002134	stromal cell of ovarian medulla	False
Muscle-Stromal cells-5	Stromal	CL:0002132	stromal cell of ovary	False
Muscle-Stromal cells-5	Stromal	CL:0002574	stromal cell of pancreas	False
Muscle-Vascular endothelial cells-1	Vascular endothelial	CL:0000071	blood vessel endothelial cell	False
Muscle-Vascular endothelial cells-1	Vascular endothelial	CL:0002139	endothelial cell of vascular tree	True
Muscle-Vascular endothelial cells-2	Vascular endothelial	CL:0000071	blood vessel endothelial cell	False
Muscle-Vascular endothelial cells-2	Vascular endothelial	CL:0002139	endothelial cell of vascular tree	True
Muscle-Vascular endothelial cells-3	Vascular endothelial	CL:0000071	blood vessel endothelial cell	False
Muscle-Vascular endothelial cells-3	Vascular endothelial	CL:0002139	endothelial cell of vascular tree	True
Muscle-Vascular endothelial cells-4	Vascular endothelial	CL:0000071	blood vessel endothelial cell	False
Muscle-Vascular endothelial cells-4	Vascular endothelial	CL:0002139	endothelial cell of vascular tree	True
Muscle-Vascular endothelial cells-5	Vascular endothelial	CL:0000071	blood vessel endothelial cell	False
Muscle-Vascular endothelial cells-5	Vascular endothelial	CL:0002139	endothelial cell of vascular tree	True
Muscle-Vascular endothelial cells-6	Vascular endothelial	CL:0000071	blood vessel endothelial cell	False
Muscle-Vascular endothelial cells-6	Vascular endothelial	CL:0002139	endothelial cell of vascular tree	True
Pancreas-Acinar cells-1	Acinar	CL:0000622	acinar cell	True
Pancreas-Acinar cells-1	Acinar	CL:0002623	acinar cell of salivary gland	False
Pancreas-Acinar cells-1	Acinar	CL:0002140	acinar cell of sebaceous gland	False
Pancreas-Acinar cells-1	Acinar	CL:0002233	epithelial cell of prostatic acinus	False
Pancreas-Acinar cells-1	Acinar	CL:0002064	pancreatic acinar cell	False
Pancreas-Acinar cells-1	Acinar	CL:0002080	pancreatic centro-acinar cell	False
Pancreas-Acinar cells-2	Acinar	CL:0000622	acinar cell	True
Pancreas-Acinar cells-2	Acinar	CL:0002623	acinar cell of salivary gland	False
Pancreas-Acinar cells-2	Acinar	CL:0002140	acinar cell of sebaceous gland	False
Pancreas-Acinar cells-2	Acinar	CL:0002233	epithelial cell of prostatic acinus	False
Pancreas-Acinar cells-2	Acinar	CL:0002064	pancreatic acinar cell	False
Pancreas-Acinar cells-2	Acinar	CL:0002080	pancreatic centro-acinar cell	False
Pancreas-Acinar cells-3	Acinar	CL:0000622	acinar cell	True
Pancreas-Acinar cells-3	Acinar	CL:0002623	acinar cell of salivary gland	False
Pancreas-Acinar cells-3	Acinar	CL:0002140	acinar cell of sebaceous gland	False
Pancreas-Acinar cells-3	Acinar	CL:0002233	epithelial cell of prostatic acinus	False
Pancreas-Acinar cells-3	Acinar	CL:0002064	pancreatic acinar cell	False
Pancreas-Acinar cells-3	Acinar	CL:0002080	pancreatic centro-acinar cell	False
Pancreas-CCL19_CCL21 positive cells-1	CCL19_CCL21 positive	CCL19_CCL21 positive	CCL19_CCL21 positive	True
Pancreas-Ductal cells-1	Ductal	CL:0002232	epithelial cell of prostatic duct	False
